#E,eV        Sig,b        Interpolation
 0.206902    75.5281      Lin-Lin
 0.226633    75.432       Lin-Lin
 0.241375    75.3714      Lin-Lin
 0.262541    75.2992      Lin-Lin
 0.297822    75.1912      Lin-Lin
 0.319432    75.135       Lin-Lin
 0.377911    75.0103      Lin-Lin
 0.447096    74.8669      Lin-Lin
 0.472866    74.8208      Lin-Lin
 0.503649    74.7752      Lin-Lin
 0.608493    74.6364      Lin-Lin
 0.643565    74.5978      Lin-Lin
 0.648105    74.5934      Lin-Lin
 0.907128    74.4312      Lin-Lin
 0.952693    74.4085      Lin-Lin
 1.02903     74.3794      Lin-Lin
 1.14301     74.339       Lin-Lin
 1.21741     74.3117      Lin-Lin
 1.27857     74.2948      Lin-Lin
 1.45038     74.2563      Lin-Lin
 1.64528     74.2111      Lin-Lin
 1.81481     74.1708      Lin-Lin
 1.89271     74.1564      Lin-Lin
 2.05868     74.1327      Lin-Lin
 2.2708      74.1047      Lin-Lin
 2.41863     74.083       Lin-Lin
 2.52245     74.0714      Lin-Lin
 2.88146     74.0399      Lin-Lin
 3.20077     74.0104      Lin-Lin
 3.43302     73.9893      Lin-Lin
 3.63089     73.9704      Lin-Lin
 3.76022     73.9607      Lin-Lin
 4.06151     73.9425      Lin-Lin
 4.5432      73.9157      Lin-Lin
 4.83872     73.8973      Lin-Lin
 5.01132     73.8888      Lin-Lin
 5.72456     73.8603      Lin-Lin
 6.35895     73.8335      Lin-Lin
 6.82035     73.8148      Lin-Lin
 7.26399     73.7954      Lin-Lin
 7.5231      73.7863      Lin-Lin
 8.12549     73.7679      Lin-Lin
 9.02594     73.7422      Lin-Lin
 9.74868     73.7195      Lin-Lin
 10.0964     73.7107      Lin-Lin
 11.3729     73.6812      Lin-Lin
 12.6333     73.6506      Lin-Lin
 13.6448     73.6268      Lin-Lin
 14.5331     73.6049      Lin-Lin
 14.9461     73.5959      Lin-Lin
 16.0306     73.5741      Lin-Lin
 17.4363     73.5469      Lin-Lin
 18.0574     73.5349      Lin-Lin
 19.5042     73.5055      Lin-Lin
 20.3414     73.4905      Lin-Lin
 22.7539     73.4486      Lin-Lin
 25.0984     73.4069      Lin-Lin
 27.1081     73.3718      Lin-Lin
 29.0751     73.3364      Lin-Lin
 29.9012     73.3225      Lin-Lin
