#E,eV        Sig,b        Interpolation
 2.82612E+06 4.72044      Lin-Lin
 2.82642E+06 4.04817      Lin-Lin
 2.82651E+06 3.84068      Lin-Lin
 2.82661E+06 3.65236      Lin-Lin
 2.82671E+06 3.48334      Lin-Lin
 2.82681E+06 3.33346      Lin-Lin
 2.8269E+06  3.20156      Lin-Lin
 2.827E+06   3.08538      Lin-Lin
 2.8271E+06  2.98413      Lin-Lin
 2.82725E+06 2.85509      Lin-Lin
 2.82739E+06 2.74912      Lin-Lin
 2.82754E+06 2.66202      Lin-Lin
 2.82769E+06 2.58978      Lin-Lin
 2.82783E+06 2.52867      Lin-Lin
 2.82803E+06 2.46179      Lin-Lin
 2.82814E+06 2.4301       Lin-Lin
 2.82822E+06 2.40804      Lin-Lin
 2.82852E+06 2.34542      Lin-Lin
 2.82881E+06 2.29869      Lin-Lin
 2.8293E+06  2.24407      Lin-Lin
 2.82969E+06 2.21344      Lin-Lin
 2.83027E+06 2.1818       Lin-Lin
 2.83125E+06 2.15116      Lin-Lin
 2.83242E+06 2.1331       Lin-Lin
 2.83438E+06 2.12255      Lin-Lin
 2.83789E+06 2.12751      Lin-Lin
 2.84375E+06 2.15455      Lin-Lin
 2.85312E+06 2.21556      Lin-Lin
 2.8625E+06  2.28718      Lin-Lin
 2.87188E+06 2.37139      Lin-Lin
 2.88125E+06 2.46696      Lin-Lin
 2.89062E+06 2.57835      Lin-Lin
 2.9E+06     2.70364      Lin-Lin
 2.91875E+06 2.99259      Lin-Lin
 2.925E+06   3.09112      Lin-Lin
 2.93125E+06 3.17454      Lin-Lin
 2.93594E+06 3.2176       Lin-Lin
 2.93906E+06 3.23317      Lin-Lin
 2.94062E+06 3.23751      Lin-Lin
 2.94375E+06 3.23053      Lin-Lin
 2.94688E+06 3.20432      Lin-Lin
 2.95E+06    3.15612      Lin-Lin
 2.95312E+06 3.08403      Lin-Lin
 2.95625E+06 2.98751      Lin-Lin
 2.95938E+06 2.86774      Lin-Lin
 2.9625E+06  2.72781      Lin-Lin
 2.96562E+06 2.57254      Lin-Lin
 2.975E+06   2.07701      Lin-Lin
 2.97812E+06 1.92202      Lin-Lin
 2.98125E+06 1.77971      Lin-Lin
 2.98359E+06 1.68323      Lin-Lin
 2.98594E+06 1.59513      Lin-Lin
 2.98828E+06 1.51706      Lin-Lin
 2.99062E+06 1.44734      Lin-Lin
 2.99297E+06 1.38713      Lin-Lin
 2.99531E+06 1.33448      Lin-Lin
 2.99766E+06 1.29012      Lin-Lin
 3E+06       1.25219      Lin-Lin
 3.0025E+06  1.21899      Lin-Lin
 3.005E+06   1.19217      Lin-Lin
 3.0075E+06  1.171        Lin-Lin
 3.01E+06    1.15478      Lin-Lin
 3.0125E+06  1.14287      Lin-Lin
 3.01625E+06 1.13217      Lin-Lin
 3.02E+06    1.12762      Lin-Lin
 3.02375E+06 1.12878      Lin-Lin
 3.02938E+06 1.13856      Lin-Lin
 3.035E+06   1.15445      Lin-Lin
 3.0425E+06  1.18308      Lin-Lin
 3.05E+06    1.21672      Lin-Lin
 3.07188E+06 1.32705      Lin-Lin
 3.1125E+06  1.53529      Lin-Lin
 3.15E+06    1.71903      Lin-Lin
