#E,eV        Sig,b        Interpolation
 5906.1      101.527      Lin-Lin
 5906.58     100.241      Lin-Lin
 5906.6      100.166      Lin-Lin
 5907.21     98.0412      Lin-Lin
 5907.32     97.577       Lin-Lin
 5907.83     95.3324      Lin-Lin
 5908.03     94.3597      Lin-Lin
 5908.46     92.1871      Lin-Lin
 5908.74     90.5896      Lin-Lin
 5909.4      86.8254      Lin-Lin
 5909.81     84.2384      Lin-Lin
 5910.66     78.9121      Lin-Lin
 5911.6      72.7913      Lin-Lin
 5912.9      64.3491      Lin-Lin
 5913.93     57.984       Lin-Lin
 5914.71     53.5098      Lin-Lin
 5915.49     49.331       Lin-Lin
 5916.27     45.4635      Lin-Lin
 5917.05     41.9099      Lin-Lin
 5917.83     38.6626      Lin-Lin
 5918.61     35.7074      Lin-Lin
 5919.39     33.0254      Lin-Lin
 5919.9      31.409       Lin-Lin
 5920.21     30.4684      Lin-Lin
 5920.51     29.6074      Lin-Lin
 5920.81     28.7487      Lin-Lin
 5921.12     27.9521      Lin-Lin
 5921.42     27.1576      Lin-Lin
 5921.72     26.4205      Lin-Lin
 5922.02     25.6853      Lin-Lin
 5922.33     25.0029      Lin-Lin
 5922.63     24.3222      Lin-Lin
 5922.93     23.6901      Lin-Lin
 5923.24     23.0597      Lin-Lin
 5923.54     22.4842      Lin-Lin
 5924.14     21.3361      Lin-Lin
 5924.75     20.2901      Lin-Lin
 5925.44     19.1906      Lin-Lin
 5925.53     19.0536      Lin-Lin
 5926.13     18.1765      Lin-Lin
 5926.31     17.9267      Lin-Lin
 5926.83     17.2401      Lin-Lin
 5927.09     16.8978      Lin-Lin
 5927.52     16.3744      Lin-Lin
 5927.86     15.9568      Lin-Lin
 5928.21     15.573       Lin-Lin
 5928.64     15.0945      Lin-Lin
 5928.9      14.8301      Lin-Lin
 5929.42     14.3031      Lin-Lin
 5929.94     13.817       Lin-Lin
 5930.2      13.5747      Lin-Lin
 5930.72     13.127       Lin-Lin
 5930.98     12.9038      Lin-Lin
 5931.58     12.4237      Lin-Lin
 5931.84     12.2186      Lin-Lin
 5932.45     11.7785      Lin-Lin
 5932.71     11.5904      Lin-Lin
 5933.31     11.186       Lin-Lin
 5933.57     11.0131      Lin-Lin
 5934.18     10.6479      Lin-Lin
 5934.87     10.2317      Lin-Lin
 5935.04     10.139       Lin-Lin
 5935.91     9.67674      Lin-Lin
 5936.17     9.53852      Lin-Lin
 5937.21     9.04406      Lin-Lin
 5937.47     8.92086      Lin-Lin
 5938.22     8.59573      Lin-Lin
