#E,eV        Sig,b        Interpolation
 2663.25     0.514695     Lin-Lin
 2773.6      0.512907     Lin-Lin
 2893.6      0.510964     Lin-Lin
 3022.05     0.508886     Lin-Lin
 3143.94     0.506915     Lin-Lin
 3245.11     0.50528      Lin-Lin
 3278.01     0.504879     Lin-Lin
 3434.1      0.50298      Lin-Lin
 3587.71     0.501112     Lin-Lin
 3743.74     0.499215     Lin-Lin
 3905.93     0.497245     Lin-Lin
 4067.45     0.495283     Lin-Lin
 4259.15     0.492956     Lin-Lin
 4445.75     0.490691     Lin-Lin
 4466.91     0.490491     Lin-Lin
 4685.06     0.488425     Lin-Lin
 4913.6      0.486261     Lin-Lin
 5153.57     0.483989     Lin-Lin
 5404.96     0.481611     Lin-Lin
 5684.5      0.478966     Lin-Lin
 5964.15     0.476321     Lin-Lin
 6279.81     0.473336     Lin-Lin
 6632.27     0.470572     Lin-Lin
 6960.8      0.467995     Lin-Lin
 7314.74     0.46522      Lin-Lin
 7707.17     0.462144     Lin-Lin
 8154.56     0.458637     Lin-Lin
 8653.62     0.454725     Lin-Lin
 9160.28     0.450754     Lin-Lin
 9536.04     0.44781      Lin-Lin
 9629.55     0.447143     Lin-Lin
 9979.75     0.444646     Lin-Lin
 10250.9     0.442713     Lin-Lin
 10303.4     0.442338     Lin-Lin
 10448.8     0.441302     Lin-Lin
 10562.5     0.440492     Lin-Lin
 10654.9     0.439834     Lin-Lin
 10717.8     0.439386     Lin-Lin
 10763.5     0.439062     Lin-Lin
 10795       0.438838     Lin-Lin
 10829.5     0.438593     Lin-Lin
 10856.2     0.438404     Lin-Lin
 10884.5     0.438204     Lin-Lin
 10905.7     0.438054     Lin-Lin
 10928.4     0.437894     Lin-Lin
 10944.1     0.437784     Lin-Lin
 10958.7     0.437682     Lin-Lin
 10973.3     0.437581     Lin-Lin
 10984.5     0.437503     Lin-Lin
 10995.8     0.437426     Lin-Lin
 11006.6     0.437352     Lin-Lin
 11016.7     0.437283     Lin-Lin
 11023.5     0.437238     Lin-Lin
 11030.2     0.437193     Lin-Lin
 11037.3     0.437146     Lin-Lin
 11044.5     0.4371       Lin-Lin
 11049.8     0.437066     Lin-Lin
 11055.1     0.437032     Lin-Lin
 11060.3     0.437        Lin-Lin
 11065.2     0.43697      Lin-Lin
 11070       0.436942     Lin-Lin
 11074.9     0.436914     Lin-Lin
 11079.7     0.436887     Lin-Lin
 11083       0.436869     Lin-Lin
 11086.8     0.436849     Lin-Lin
 11090.2     0.436833     Lin-Lin
 11093.5     0.436817     Lin-Lin
 11096.9     0.436803     Lin-Lin
 11099.8     0.436791     Lin-Lin
 11100.2     0.436801     Lin-Lin
 11102.4     0.436856     Lin-Lin
 11105.6     0.436936     Lin-Lin
 11108       0.436997     Lin-Lin
 11110.3     0.437059     Lin-Lin
 11112.7     0.437123     Lin-Lin
 11115.1     0.437187     Lin-Lin
 11117.6     0.437258     Lin-Lin
 11119.5     0.437313     Lin-Lin
 11121.4     0.437369     Lin-Lin
 11123.3     0.437427     Lin-Lin
 11125.2     0.437486     Lin-Lin
 11127.2     0.43755      Lin-Lin
 11129.2     0.437616     Lin-Lin
 11130.7     0.437667     Lin-Lin
 11132.1     0.43772      Lin-Lin
 11133.6     0.437774     Lin-Lin
 11134.9     0.437826     Lin-Lin
 11136.2     0.437881     Lin-Lin
 11137.6     0.437938     Lin-Lin
 11138.9     0.437998     Lin-Lin
 11140.3     0.438062     Lin-Lin
 11141.4     0.438118     Lin-Lin
 11142.6     0.438178     Lin-Lin
 11143.7     0.438242     Lin-Lin
 11144.8     0.438309     Lin-Lin
 11145.6     0.438357     Lin-Lin
 11146       0.438438     Lin-Lin
 11147       0.438664     Lin-Lin
 11147.9     0.438878     Lin-Lin
 11148.9     0.439097     Lin-Lin
 11149.8     0.43932      Lin-Lin
 11150.7     0.43955      Lin-Lin
 11151.6     0.439778     Lin-Lin
 11152.5     0.439997     Lin-Lin
 11153.3     0.440222     Lin-Lin
 11154.2     0.440456     Lin-Lin
 11155       0.440698     Lin-Lin
 11155.9     0.440951     Lin-Lin
 11156.5     0.441165     Lin-Lin
 11157.2     0.441387     Lin-Lin
 11157.3     0.441418     Lin-Lin
 11157.9     0.441838     Lin-Lin
 11158.6     0.442334     Lin-Lin
 11159.3     0.442844     Lin-Lin
 11159.9     0.443322     Lin-Lin
 11160.5     0.443791     Lin-Lin
 11161.1     0.444276     Lin-Lin
 11161.7     0.444782     Lin-Lin
 11162.1     0.445133     Lin-Lin
 11162.4     0.445418     Lin-Lin
 11162.5     0.445554     Lin-Lin
 11162.8     0.446166     Lin-Lin
 11163.2     0.446759     Lin-Lin
 11163.5     0.447371     Lin-Lin
 11163.9     0.448007     Lin-Lin
 11164.2     0.448503     Lin-Lin
 11164.4     0.449019     Lin-Lin
 11164.4     0.449032     Lin-Lin
 11164.7     0.449878     Lin-Lin
 11165       0.450775     Lin-Lin
 11165.2     0.451708     Lin-Lin
 11165.4     0.452354     Lin-Lin
 11165.6     0.453208     Lin-Lin
 11165.7     0.453589     Lin-Lin
 11165.8     0.454265     Lin-Lin
 11166       0.455573     Lin-Lin
 11166.2     0.45693      Lin-Lin
 11166.4     0.457865     Lin-Lin
 11166.5     0.458829     Lin-Lin
 11166.6     0.459725     Lin-Lin
 11166.6     0.459874     Lin-Lin
 11166.8     0.461405     Lin-Lin
 11166.9     0.462973     Lin-Lin
 11167.1     0.464585     Lin-Lin
 11167.2     0.466243     Lin-Lin
 11167.3     0.467953     Lin-Lin
 11167.5     0.469545     Lin-Lin
 11167.5     0.46979      Lin-Lin
 11167.6     0.472306     Lin-Lin
 11167.7     0.474774     Lin-Lin
 11167.9     0.47719      Lin-Lin
 11168       0.479676     Lin-Lin
 11168       0.480029     Lin-Lin
 11168.1     0.482803     Lin-Lin
 11168.2     0.486104     Lin-Lin
 11168.4     0.489495     Lin-Lin
 11168.4     0.491015     Lin-Lin
 11168.5     0.493385     Lin-Lin
 11168.6     0.49769      Lin-Lin
 11168.7     0.50211      Lin-Lin
 11168.8     0.503639     Lin-Lin
 11168.9     0.507196     Lin-Lin
 11169       0.512691     Lin-Lin
 11169.1     0.518332     Lin-Lin
 11169.1     0.518558     Lin-Lin
 11169.2     0.525069     Lin-Lin
 11169.4     0.532013     Lin-Lin
 11169.4     0.537295     Lin-Lin
 11169.5     0.539448     Lin-Lin
 11169.6     0.547965     Lin-Lin
 11169.7     0.556036     Lin-Lin
 11169.8     0.560656     Lin-Lin
 11169.8     0.56411      Lin-Lin
 11169.9     0.573106     Lin-Lin
 11170       0.582285     Lin-Lin
 11170.1     0.589628     Lin-Lin
 11170.1     0.591973     Lin-Lin
 11170.2     0.603002     Lin-Lin
 11170.4     0.61425      Lin-Lin
 11170.4     0.624061     Lin-Lin
 11170.5     0.625962     Lin-Lin
 11170.6     0.639307     Lin-Lin
 11170.7     0.652907     Lin-Lin
 11170.7     0.662882     Lin-Lin
 11170.8     0.667196     Lin-Lin
 11170.9     0.682842     Lin-Lin
 11171       0.692919     Lin-Lin
 11171       0.708035     Lin-Lin
 11171.2     0.726558     Lin-Lin
 11171.2     0.735459     Lin-Lin
 11171.4     0.764145     Lin-Lin
 11171.4     0.765248     Lin-Lin
 11171.5     0.792158     Lin-Lin
 11171.6     0.806225     Lin-Lin
 11171.6     0.820681     Lin-Lin
 11171.8     0.850904     Lin-Lin
 11171.8     0.852928     Lin-Lin
 11171.9     0.883908     Lin-Lin
 11172       0.904863     Lin-Lin
 11172       0.918784     Lin-Lin
 11172.1     0.956064     Lin-Lin
 11172.2     0.975426     Lin-Lin
 11172.3     0.995682     Lin-Lin
 11172.4     1.05192      Lin-Lin
 11172.5     1.05475      Lin-Lin
 11172.6     1.09832      Lin-Lin
 11172.7     1.14381      Lin-Lin
 11172.7     1.16323      Lin-Lin
 11172.9     1.22638      Lin-Lin
 11172.9     1.24294      Lin-Lin
 11173.1     1.29444      Lin-Lin
 11173.2     1.35293      Lin-Lin
 11173.2     1.36594      Lin-Lin
 11173.4     1.44287      Lin-Lin
 11173.4     1.463        Lin-Lin
 11173.5     1.52475      Lin-Lin
 11173.6     1.57676      Lin-Lin
 11173.7     1.61114      Lin-Lin
 11173.8     1.69955      Lin-Lin
 11173.8     1.70211      Lin-Lin
 11174.1     1.83201      Lin-Lin
 11174.1     1.8396       Lin-Lin
 11174.3     1.96681      Lin-Lin
 11174.3     1.97402      Lin-Lin
 11174.4     2.10289      Lin-Lin
 11174.5     2.16785      Lin-Lin
 11174.7     2.29497      Lin-Lin
 11174.8     2.36487      Lin-Lin
 11175       2.50087      Lin-Lin
 11175       2.57561      Lin-Lin
 11175.2     2.74588      Lin-Lin
 11175.3     2.79943      Lin-Lin
 11175.6     3.05123      Lin-Lin
 11175.6     3.10273      Lin-Lin
 11175.9     3.37683      Lin-Lin
 11176       3.49629      Lin-Lin
 11176.3     3.78576      Lin-Lin
 11176.4     3.89276      Lin-Lin
 11176.8     4.38355      Lin-Lin
 11177.1     4.65363      Lin-Lin
 11177.8     5.50689      Lin-Lin
 11177.9     5.57674      Lin-Lin
 11178.3     5.94614      Lin-Lin
 11178.3     6.00433      Lin-Lin
 11178.7     6.34819      Lin-Lin
 11178.7     6.38172      Lin-Lin
 11179       6.64977      Lin-Lin
 11179.1     6.68734      Lin-Lin
 11179.3     6.88117      Lin-Lin
 11179.5     6.99324      Lin-Lin
 11179.7     7.1499       Lin-Lin
 11179.7     7.16442      Lin-Lin
 11180       7.33017      Lin-Lin
 11180.1     7.34355      Lin-Lin
 11180.4     7.46701      Lin-Lin
 11180.4     7.4696       Lin-Lin
 11180.7     7.53549      Lin-Lin
 11180.8     7.53796      Lin-Lin
 11181       7.55247      Lin-Lin
 11181       7.55247      Lin-Lin
 11181.3     7.52743      Lin-Lin
 11181.3     7.5228       Lin-Lin
 11181.6     7.45111      Lin-Lin
 11181.7     7.43623      Lin-Lin
 11181.9     7.33727      Lin-Lin
 11182       7.28845      Lin-Lin
 11182.3     7.15616      Lin-Lin
 11182.4     7.07961      Lin-Lin
 11182.6     6.97851      Lin-Lin
 11182.7     6.87243      Lin-Lin
 11182.9     6.73242      Lin-Lin
 11183.1     6.58647      Lin-Lin
 11183.3     6.41396      Lin-Lin
 11183.4     6.23562      Lin-Lin
 11183.7     6.03016      Lin-Lin
 11183.9     5.81955      Lin-Lin
 11184.1     5.54897      Lin-Lin
 11184.5     5.11216      Lin-Lin
 11185.4     4.07628      Lin-Lin
 11185.5     3.98849      Lin-Lin
 11185.9     3.56601      Lin-Lin
 11186.2     3.24821      Lin-Lin
 11186.3     3.14397      Lin-Lin
 11186.6     2.93335      Lin-Lin
 11186.7     2.8241       Lin-Lin
 11186.8     2.72027      Lin-Lin
 11187       2.51593      Lin-Lin
 11187.3     2.32485      Lin-Lin
 11187.5     2.13182      Lin-Lin
 11187.7     1.9875       Lin-Lin
 11187.8     1.94029      Lin-Lin
 11187.9     1.85134      Lin-Lin
 11188.1     1.76416      Lin-Lin
 11188.1     1.72293      Lin-Lin
 11188.3     1.64222      Lin-Lin
 11188.3     1.60385      Lin-Lin
 11188.5     1.52852      Lin-Lin
 11188.6     1.44245      Lin-Lin
 11188.7     1.40024      Lin-Lin
 11188.8     1.36083      Lin-Lin
 11189       1.28363      Lin-Lin
 11189.1     1.21331      Lin-Lin
 11189.2     1.1789       Lin-Lin
 11189.3     1.147        Lin-Lin
 11189.5     1.08463      Lin-Lin
 11189.6     1.02831      Lin-Lin
 11189.7     1.00081      Lin-Lin
 11189.8     0.975179     Lin-Lin
 11189.9     0.947396     Lin-Lin
 11189.9     0.934325     Lin-Lin
 11190.1     0.895933     Lin-Lin
 11190.2     0.860691     Lin-Lin
 11190.3     0.84919      Lin-Lin
 11190.4     0.827668     Lin-Lin
 11190.4     0.806615     Lin-Lin
 11190.5     0.796937     Lin-Lin
 11190.6     0.768574     Lin-Lin
 11190.7     0.750085     Lin-Lin
 11190.8     0.741763     Lin-Lin
 11190.9     0.717394     Lin-Lin
 11191       0.701518     Lin-Lin
 11191       0.694399     Lin-Lin
 11191.2     0.67357      Lin-Lin
 11191.3     0.660024     Lin-Lin
 11191.3     0.65256      Lin-Lin
 11191.4     0.637991     Lin-Lin
 11191.5     0.63085      Lin-Lin
 11191.6     0.62435      Lin-Lin
 11191.7     0.611623     Lin-Lin
 11191.7     0.605388     Lin-Lin
 11191.8     0.599854     Lin-Lin
 11191.9     0.589029     Lin-Lin
 11192       0.578434     Lin-Lin
 11192.1     0.573244     Lin-Lin
 11192.1     0.568771     Lin-Lin
 11192.2     0.560029     Lin-Lin
