#E,eV        Sig,b        Interpolation
 0.479537    12.7025      Lin-Lin
 0.528947    12.6738      Lin-Lin
 0.583448    12.6465      Lin-Lin
 0.643565    12.6205      Lin-Lin
 0.709876    12.5957      Lin-Lin
 0.78302     12.572       Lin-Lin
 0.8637      12.5495      Lin-Lin
 0.952693    12.5279      Lin-Lin
 1.05086     12.5073      Lin-Lin
 1.15913     12.4877      Lin-Lin
 1.27857     12.4689      Lin-Lin
 1.4103      12.451       Lin-Lin
 1.55562     12.4338      Lin-Lin
 1.7159      12.4174      Lin-Lin
 1.89271     12.4016      Lin-Lin
 2.08772     12.3865      Lin-Lin
 2.30284     12.372       Lin-Lin
 2.54012     12.3581      Lin-Lin
 2.80184     12.3446      Lin-Lin
 3.09053     12.3317      Lin-Lin
 3.40897     12.3192      Lin-Lin
 3.76022     12.3071      Lin-Lin
 4.14767     12.2954      Lin-Lin
 4.57503     12.284       Lin-Lin
 5.04642     12.2728      Lin-Lin
 5.56639     12.262       Lin-Lin
 6.13994     12.2513      Lin-Lin
 6.77258     12.2408      Lin-Lin
 7.4704      12.2304      Lin-Lin
 8.24013     12.2201      Lin-Lin
 9.08917     12.2098      Lin-Lin
 10.0257     12.1995      Lin-Lin
 11.0587     12.1891      Lin-Lin
 12.1982     12.1786      Lin-Lin
 13.455      12.1679      Lin-Lin
 14.8414     12.157       Lin-Lin
 16.3706     12.1457      Lin-Lin
 18.0574     12.1341      Lin-Lin
 19.918      12.122       Lin-Lin
 21.9702     12.1094      Lin-Lin
 24.234      12.0961      Lin-Lin
 26.731      12.0822      Lin-Lin
 29.4853     12.0673      Lin-Lin
 32.5233     12.0515      Lin-Lin
 35.8744     12.0346      Lin-Lin
 39.5708     12.0165      Lin-Lin
 43.6481     11.997       Lin-Lin
 48.1454     11.9759      Lin-Lin
 53.1062     11.9532      Lin-Lin
 58.5781     11.9285      Lin-Lin
 64.1644     11.9037      Lin-Lin
 70.7757     11.8748      Lin-Lin
 77.5213     11.8455      Lin-Lin
 85.5089     11.8113      Lin-Lin
 92.3603     11.7822      Lin-Lin
 94.3195     11.7749      Lin-Lin
 104.038     11.7394      Lin-Lin
 113.959     11.7034      Lin-Lin
 124.821     11.6643      Lin-Lin
 136.724     11.6216      Lin-Lin
 149.756     11.5751      Lin-Lin
 164.037     11.5244      Lin-Lin
 179.671     11.4692      Lin-Lin
 196.806     11.4088      Lin-Lin
 215.563     11.3429      Lin-Lin
 236.12      11.2709      Lin-Lin
 256.826     11.1985      Lin-Lin
 267.85      11.1601      Lin-Lin
 281.304     11.1196      Lin-Lin
 310.289     11.0327      Lin-Lin
 337.499     10.9512      Lin-Lin
 366.082     10.8658      Lin-Lin
 398.184     10.7699      Lin-Lin
 431.909     10.6694      Lin-Lin
 458.76      10.5894      Lin-Lin
 468.491     10.5645      Lin-Lin
 507.756     10.464       Lin-Lin
 552.282     10.3502      Lin-Lin
 597.897     10.2338      Lin-Lin
 643.205     10.1182      Lin-Lin
 669.054     10.0522      Lin-Lin
 691.35      10.0035      Lin-Lin
 741.514     9.89381      Lin-Lin
 790.438     9.78693      Lin-Lin
 843.226     9.67168      Lin-Lin
 886.613     9.57702      Lin-Lin
 900.197     9.54741      Lin-Lin
 923.534     9.5038       Lin-Lin
 949.777     9.45482      Lin-Lin
 974.449     9.40882      Lin-Lin
 994.738     9.37105      Lin-Lin
 1000        9.36128      Lin-Lin
 1009.41     9.34379      Lin-Lin
 1022.02     9.32042      Lin-Lin
 1033.59     9.29903      Lin-Lin
 1041.31     9.28482      Lin-Lin
 1049.64     9.26952      Lin-Lin
 1056.36     9.25725      Lin-Lin
 1063.08     9.24504      Lin-Lin
